Vmag,Plx,e_Plx,B-V,SpType
8.85,3.08,1.02,0.209,A0
11.43,15.25,3.2,1.174,K:...
8.35,3.88,1.32,0.95,G5/G6III/IV
7.44,9.61,0.6,0.545,F8
8.0,8.57,1.05,1.168,K0III
10.82,11.42,1.63,0.882,K0
9.72,-0.89,1.56,1.25,C+
10.66,0.58,2.41,0.56,F8
6.25,5.87,0.66,0.059,A0p
7.07,10.83,0.98,0.344,F2
7.41,17.84,0.83,0.471,F6V
5.76,0.54,0.68,0.675,F8Iab-Ib
9.92,2.61,2.06,1.032,G0
7.83,3.58,0.63,0.389,A7II
7.12,12.17,1.0,1.057,K0
10.68,7.61,2.03,0.592,G5
11.46,68.99,2.63,1.511,M:
8.62,4.01,1.16,1.023,K0
6.84,6.48,0.67,-0.019,B9IV
9.34,-0.1,3.27,0.591,G0
9.0,4.78,1.57,0.463,F2
7.98,1.03,1.14,1.855,K3III
7.0,6.4,0.95,1.174,K0III
8.61,4.81,0.75,0.223,A2
7.75,4.36,0.95,1.079,G5
12.01,7.04,4.0,0.66,G:...
8.68,9.1,1.12,0.466,F2V
8.15,0.99,1.18,1.568,K2/K3III
7.87,4.67,1.09,1.016,K0
7.22,11.55,1.16,0.483,F6V
9.9,2.42,1.63,0.471,F5/F6w
8.35,0.81,0.84,1.23,K0
6.55,4.48,1.01,1.577,K4III
9.33,12.28,1.53,0.664,G2V
8.4,3.48,1.14,1.126,K0III
8.57,5.47,1.15,0.293,A9V
8.21,12.47,1.23,0.505,F6V
8.18,15.95,1.23,0.579,F8...
9.49,8.82,1.56,0.525,G5
8.23,8.1,1.17,0.589,F5
9.84,0.42,1.51,1.537,M2
8.41,0.35,1.15,-0.024,B8V
7.77,7.94,1.04,0.396,F0
8.68,14.17,1.07,0.655,G3/G5V
10.48,14.9,1.96,0.853,K0
7.96,7.09,1.72,0.0,F5V
7.5,2.42,1.05,-0.047,B9V
9.37,6.28,1.34,0.651,G0
8.89,3.52,1.07,0.144,A0
9.36,11.85,0.89,0.666,G5
5.98,6.98,0.82,0.867,G6III
8.86,4.38,0.95,0.212,A2
8.91,5.03,1.17,0.472,F5
6.92,5.33,0.65,0.915,G6III
8.65,7.21,1.28,0.41,F0V
10.14,17.54,5.4,0.797,G5
8.66,5.14,1.25,0.526,F5V
10.35,-0.44,1.43,1.096,K0
8.02,3.57,1.18,1.307,K2III
9.07,3.97,0.99,0.513,F8
9.44,33.68,1.67,0.85,K0V:
9.07,34.14,1.36,0.77,K0/K1V
8.72,1.42,1.07,1.538,K5
10.86,8.66,1.53,0.717,G0
8.81,0.89,1.29,1.738,M0III
5.75,7.25,1.0,1.045,K0III
7.38,13.58,0.65,0.432,F3IV/V
8.78,2.17,1.37,0.966,G5
7.98,3.24,0.92,0.986,G8/K0III
9.41,26.92,1.47,0.99,K3V
9.54,7.96,3.98,0.702,G(5)V + F/G
8.86,0.11,1.48,0.958,G8III
10.19,8.45,2.01,0.59,G0
8.32,3.61,0.99,0.997,G8III
8.86,2.69,1.1,-0.038,B9IIIp...
8.48,7.01,1.15,0.51,F8
7.71,4.14,1.0,1.267,K1III
8.16,2.82,0.75,1.21,K2
8.36,-0.1,0.97,1.743,M2III:
6.89,1.88,0.84,1.655,M2.5III:
7.2,1.91,0.75,1.107,K1III
9.25,27.97,1.41,0.828,K2/K3V
8.89,1.9,1.21,1.025,K0
9.11,4.38,0.9,0.32,F8
8.91,12.91,1.2,0.587,G1V
8.88,14.55,1.64,0.722,G0
9.52,4.11,1.19,0.511,G0
10.63,39.99,2.41,1.406,M0
9.73,4.21,1.25,0.597,F7V:
8.64,6.76,1.34,0.807,G5V
8.78,24.06,1.39,0.752,G8V
6.91,2.3,0.77,1.1,K0
8.6,4.45,1.13,1.132,K0
8.34,11.0,1.01,0.596,G0
7.01,32.96,0.95,0.619,G5V
9.03,5.0,1.27,0.541,F3V
7.6,32.26,1.02,0.72,K0IV-V
6.18,6.47,0.51,0.143,A8Vn
6.29,41.41,0.77,0.623,G3IV
8.64,4.62,1.07,1.059,K0III
8.8,3.12,1.67,0.084,B9V
8.06,4.47,1.14,1.485,K4III
10.52,1.77,1.93,0.66,F8
9.85,8.53,3.92,0.582,K0
8.65,2.87,0.76,1.169,K0
8.34,2.66,0.69,0.739,G0
9.94,7.39,4.68,0.755,K0
10.51,1.58,1.67,1.432,M2
9.69,3.58,1.75,0.619,F8
7.86,7.18,0.84,0.288,A2
9.94,7.75,1.67,0.583,F8
7.26,16.92,0.8,0.458,F6III
8.97,3.46,1.27,0.381,A5
7.91,5.07,1.29,0.895,K0
8.66,14.65,0.97,0.678,G5V
9.04,8.22,1.29,0.442,F3IV
8.39,7.45,1.49,0.6,F2V
8.53,6.88,1.18,0.573,F5
9.5,-1.17,1.15,-0.076,Ap...
9.08,2.05,1.04,0.164,A2V
9.56,1.34,1.37,-0.18,B2III/IV
5.88,10.24,0.48,-0.031,B9.5V
7.02,5.66,1.02,1.043,K0III
8.84,6.89,1.1,0.603,F8
8.02,6.02,0.9,0.151,A1/A2IV/V
9.21,3.06,1.3,0.951,K0
7.36,3.4,1.08,1.225,K0III
7.66,10.6,1.02,0.364,F0IV
9.53,5.78,0.92,0.42,G5
8.88,2.75,0.76,1.122,K2
5.45,1.61,0.76,1.118,G2Ib/II
8.69,1.88,1.18,1.549,K5
9.44,9.44,6.65,0.513,G5V
9.56,3.9,1.41,0.504,F5
7.32,1.84,1.3,1.173,K0
9.27,5.49,1.35,0.954,K0
8.75,1.34,1.74,1.252,K0
10.95,-0.7,2.13,0.6,G0
8.4,9.16,0.94,0.759,G5
7.59,3.66,0.63,1.409,K5
8.85,3.2,1.46,1.591,K3/K4III:
8.81,1.47,1.38,0.99,G6III
7.78,6.77,0.59,0.267,A2
8.39,5.39,0.78,0.365,F5
9.25,6.54,2.52,0.338,A8V
8.69,5.74,0.94,0.594,F5
9.35,1.99,1.34,0.604,G0V
8.65,7.97,1.08,0.545,F5
9.08,13.75,0.82,0.651,K0
10.42,9.21,2.42,0.627,F8
7.59,7.99,0.91,0.211,A5
7.38,10.19,1.03,1.084,K0III
8.5,14.61,0.95,0.561,F8V
10.7,30.51,3.73,1.554,K5
9.01,2.75,1.61,0.551,F5V
7.14,6.65,0.84,0.341,F2II
7.55,2.99,1.15,0.135,A3p
9.34,12.44,1.28,0.677,G3V
6.44,8.38,1.03,1.039,K1III
7.64,2.37,0.68,1.587,M0
7.21,12.47,1.05,0.344,F0
8.98,6.34,1.25,0.52,F5V
9.12,4.1,0.91,0.347,F0
8.85,13.65,1.2,0.678,G0
7.64,4.25,0.88,0.257,A2
8.97,10.56,0.75,0.446,G0
9.86,15.69,1.96,0.756,G8/K0V
7.97,3.58,2.43,0.276,A5
9.56,18.24,0.99,0.938,K2
7.47,4.35,0.81,0.018,B9IV
8.93,3.21,1.47,0.182,A1m...
9.7,4.71,0.96,0.52,G0
10.74,-0.83,4.05,1.5,M5e-M8.2e
9.32,5.02,1.09,0.66,G
9.93,8.63,1.4,0.552,F8
9.8,8.61,2.1,0.554,G0
8.75,3.61,1.13,1.48,K3/K4III
8.02,4.54,0.61,0.14,A2
8.3,5.31,1.43,0.315,A0
10.41,3.42,2.04,0.676,G5/G6V:
6.99,7.18,0.99,0.93,G8III
6.89,8.21,0.87,0.048,A0
9.01,4.2,1.38,0.986,K2II/III
9.06,0.69,1.44,1.262,K0III
8.5,4.99,1.09,1.302,K1/K2III
8.97,8.24,1.28,0.501,F8
10.52,-2.0,3.15,0.61,F8
9.52,8.41,1.43,0.667,G3V
7.92,9.67,0.89,0.451,F5
6.68,7.25,0.77,1.243,K1III
8.83,15.32,5.18,0.693,B0
7.78,1.97,0.97,1.617,M4/M5III:
8.04,14.86,2.56,0.555,F7V
8.15,4.27,1.26,1.425,K5
7.91,3.53,0.59,0.042,A0
7.41,6.1,1.04,0.983,K0
9.62,22.63,1.53,1.005,K0
8.56,6.77,1.25,0.617,G0V
3.88,17.89,1.26,-0.029,B9V
7.93,3.91,0.65,0.125,A0
10.09,-0.76,1.75,0.979,G0
8.71,5.65,1.06,0.17,A2
7.27,19.03,0.71,0.844,G5
5.7,16.89,5.08,0.144,A3IV
8.52,6.83,1.02,0.17,A2
8.48,1.81,0.67,1.498,K5
9.36,13.27,1.2,0.77,G5
6.62,3.82,0.73,1.62,M2.5III:
5.9,3.93,1.45,1.414,M4III
7.89,3.7,1.15,0.04,A0IV
9.66,14.28,0.97,0.708,G0
7.76,25.31,1.15,0.662,G2V
8.28,8.75,1.12,0.424,F5
6.49,5.87,0.94,1.507,K4III
4.54,8.66,0.98,-0.071,Asp...
9.12,6.43,1.45,0.339,A5
8.11,6.32,0.8,0.43,F0
3.41,28.06,0.71,0.918,G8III
8.58,32.76,0.95,0.86,G5
8.29,0.96,1.03,0.012,B9III
7.66,5.76,0.99,0.168,A0V
7.7,6.04,0.84,0.129,A1IV
7.39,4.19,0.81,-0.008,B9V
9.57,6.54,1.62,0.628,G3/G5V
8.36,4.41,1.1,1.1,K0
7.72,4.43,0.8,0.997,K0
9.42,19.96,1.11,0.837,G8/K0V:
9.53,-0.75,1.65,0.589,F8
9.19,12.7,0.83,0.725,G5
8.38,6.63,0.7,0.498,F5
8.52,8.78,0.68,0.454,F8
7.61,7.39,0.69,1.15,K0
6.86,6.16,0.86,0.973,K0III
7.63,1.93,0.91,1.529,K3III
6.86,5.82,0.8,1.41,K3III
8.7,3.85,1.17,0.486,F3IV/V
8.34,19.86,1.28,0.645,G3V
6.32,6.92,0.74,1.115,K2III
12.31,7.96,4.41,0.764,G2:
9.06,10.27,4.3,0.567,F8
6.02,3.84,0.56,-0.002,B8/B9III
7.85,11.59,0.71,0.406,F0
9.22,17.37,1.57,0.906,K0/K1III/IV
8.55,6.54,0.74,0.66,G0
7.23,4.89,0.85,1.618,K5
9.2,11.0,2.05,1.1,G5V
10.86,1.96,2.82,0.625,G0
7.62,4.77,0.93,1.127,K0III
8.82,4.91,0.98,0.347,A3
9.27,7.97,1.67,0.6,F5V
8.08,10.57,1.38,0.424,F0V
7.16,6.98,0.75,1.161,K0
6.69,35.14,1.91,0.68,G5V
7.71,27.79,4.98,0.743,G7V
7.77,9.79,0.95,0.505,F5
8.79,3.69,1.13,0.947,G8/K0III
7.55,10.7,1.4,0.475,F5V
7.26,2.23,0.86,1.416,K2
9.35,16.01,1.53,0.704,G0
9.21,1.55,0.92,1.537,M0
6.5,4.87,0.75,1.274,K2
8.38,14.69,1.07,0.601,G0V
9.28,24.37,1.45,0.772,K0
9.02,5.81,1.85,0.602,G0
8.73,3.99,1.35,0.484,F5
9.19,3.9,1.34,0.645,G3V
7.36,4.42,1.27,0.2,B6/B7III
4.83,7.18,0.72,-0.177,B3IV
8.78,3.63,1.08,1.339,K2
7.95,1.74,0.62,1.673,M...
8.6,4.21,1.17,0.922,K0
8.63,2.29,0.8,1.13,K0
7.89,2.13,1.0,0.945,G5II
9.07,2.76,1.54,1.477,K3III
8.36,2.04,0.76,1.341,K2III
8.92,7.69,1.2,0.364,G5
7.5,9.15,0.72,0.1,A2
9.04,4.08,1.3,1.09,K0
9.11,3.08,1.34,0.472,G5
7.26,3.02,0.9,1.552,K4III
9.09,2.15,0.93,0.266,A5
8.79,1.99,1.24,0.473,F3IV/V
8.01,12.11,1.17,0.699,G5
7.26,3.98,0.62,1.186,K0
9.65,16.47,1.68,0.863,G8/K0V
8.89,8.49,1.9,0.756,G1V
6.27,0.43,0.74,1.901,K4Ib
7.31,9.97,1.76,0.273,A3/4V + F/G
8.32,2.99,1.4,1.079,K0
10.21,4.55,1.12,0.736,F8
9.82,1.51,2.23,0.954,G6/G8V
10.96,-1.48,2.64,0.625,G0
8.86,4.56,1.36,0.541,F8
8.51,8.96,0.85,0.463,F3V
11.29,15.52,2.95,1.25,K5
10.17,12.35,4.04,0.83,K2
6.09,9.0,0.83,-0.081,B8V
8.98,2.85,0.74,1.109,K2
9.1,2.9,1.43,1.109,K
8.53,2.77,1.18,1.118,G8III
8.54,3.91,1.25,0.306,A3
8.97,-0.81,1.18,1.264,K0II:
10.36,5.31,2.02,0.563,F0
10.08,9.53,1.74,0.633,G5V
8.08,2.32,0.85,1.07,K0
6.65,12.24,0.96,0.238,A2
9.08,5.07,0.89,0.371,A5
6.47,7.91,0.94,-0.026,B8III
9.49,-2.11,1.37,1.388,K0
9.09,10.79,2.52,0.592,F5V
6.07,14.89,0.93,0.124,A2V
8.59,1.2,1.41,1.613,K5
8.76,7.25,1.22,0.656,G0
9.04,2.92,1.14,0.154,A1/A2V
8.41,1.82,1.03,1.45,K3III
9.98,6.47,2.6,0.59,F8
8.77,8.81,1.28,0.461,F3/F5V
6.47,38.98,0.98,0.691,G5V
7.47,4.96,1.0,0.78,G2IV
9.03,3.5,1.49,1.424,K0
9.27,4.02,1.36,0.339,A8IV:m
9.45,3.1,1.15,0.965,K0
6.31,11.58,0.71,0.064,A2V
10.08,1.67,1.42,0.541,F2
8.73,2.37,1.25,1.09,K0
7.73,4.03,1.19,1.49,K2
10.18,4.95,1.39,0.81,G5Ve + G8Ve
9.86,4.79,2.08,0.787,G0
8.36,7.93,1.08,0.544,F6V
8.63,7.24,0.97,0.459,F5
9.03,7.57,1.32,0.477,F5
6.19,7.43,0.64,1.218,K2III:
8.41,2.43,1.01,1.283,K0
8.37,6.63,0.71,0.921,G5
8.45,3.21,0.71,0.986,K0
7.67,1.38,0.93,-0.051,Ap...
10.09,4.65,1.61,0.466,F0
8.52,5.92,1.48,1.034,G5III
8.61,1.84,0.72,0.918,G5
9.72,-0.56,2.54,1.352,G5
9.39,5.47,1.56,0.405,F0
9.55,14.09,1.82,0.605,G0
9.81,5.12,1.55,0.581,G0
9.8,4.02,1.59,0.747,G5
8.53,1.94,1.08,1.56,K5
8.47,7.46,1.48,0.291,A3IV
9.27,4.05,1.18,1.025,K0
7.49,4.24,1.11,0.838,G1/G2V
8.03,3.54,1.36,1.227,K1III
8.62,6.34,2.2,0.56,G0V
8.33,4.24,1.03,0.252,A6V
8.56,8.73,1.19,0.509,F5V
7.47,2.58,0.73,1.533,K4III
6.58,57.8,0.85,0.763,K0V
10.13,5.3,3.03,0.765,G0
5.84,3.55,0.91,1.139,G8/K0II
7.76,13.78,1.16,0.929,K0III
8.16,3.7,0.76,1.111,K0
7.83,7.41,1.08,0.963,K0III
9.27,5.35,0.88,0.414,F5V
9.26,13.71,1.38,0.558,G0V
9.52,-0.77,1.6,1.564,M0
8.59,0.21,1.25,0.032,B8V
10.11,-1.93,1.51,0.883,G5
8.02,18.06,1.05,0.516,G0
7.47,7.31,0.66,0.23,A3
8.45,16.58,3.96,0.759,G8V
8.69,18.14,5.55,0.833,K1V
6.36,3.93,0.91,-0.041,B5V
6.66,9.29,0.59,0.209,A5
9.28,0.96,1.45,1.264,K5
9.84,36.12,1.78,1.117,K4V
8.1,4.45,0.7,1.28,K5
9.13,0.98,1.63,1.602,M5IIIe
8.77,5.87,0.7,0.269,A3
9.4,3.09,1.73,0.362,F0
5.98,5.57,0.68,1.552,K5
9.05,1.89,1.37,0.404,F2
9.92,4.32,1.51,0.3,A5
9.78,6.68,1.97,0.46,F8
10.37,5.12,1.75,0.622,G6/G8V:
9.42,13.8,1.42,0.768,K0
8.5,14.14,1.15,0.616,G3IV
7.06,6.56,1.47,0.106,A1/A2V
8.63,3.06,1.04,1.129,K0
6.12,3.25,0.55,1.635,M2III
9.24,-0.6,1.08,1.055,G5
8.58,7.5,1.26,0.512,F6V
7.64,8.1,0.85,0.307,A7/A8III/IV
8.69,2.49,1.49,0.998,G8/K0IV
8.86,8.21,0.78,0.58,G0
7.98,5.58,1.01,1.093,K2
8.34,2.42,0.91,1.012,G5
8.78,5.56,1.19,0.527,F5
8.88,2.97,1.31,1.232,K1/K2III:
6.75,3.36,1.01,1.676,M2III
5.75,2.18,0.6,3.271,N0v
7.99,1.78,0.99,-0.002,A0p
8.25,10.48,1.47,0.716,G0
9.17,-2.85,1.57,1.141,K1III
9.79,4.81,1.45,0.581,G0
10.67,3.01,1.87,0.73,G3
8.63,8.99,1.13,0.5,F8
8.93,8.83,1.24,0.411,F0
8.62,4.13,1.11,0.371,F0V
7.24,8.36,0.83,0.26,A6III/IV
6.76,14.86,0.9,0.429,F5V
8.28,8.38,1.32,0.389,F0
7.2,3.88,0.93,0.086,A0
5.28,14.4,0.65,0.062,A2V
8.64,5.18,0.76,0.403,F8
7.17,2.24,0.95,1.661,K4III
8.81,1.67,1.31,1.059,K0III
6.18,2.54,0.86,-0.015,B9III
7.72,3.48,0.92,1.066,G8III
7.99,16.53,0.96,0.552,G2III:
10.22,1.04,1.76,0.898,K0
4.91,2.86,0.95,0.374,F3III
5.15,39.51,0.47,0.55,F9IV
8.11,3.62,1.25,1.05,G8IV
10.03,6.24,1.46,0.528,G0
7.45,3.93,1.65,1.426,K2III
9.07,0.32,0.82,1.43,K2
9.71,10.85,1.57,0.618,G5V
8.5,3.33,1.46,0.846,G8III+...
8.38,6.08,1.3,0.179,A0
8.97,0.62,1.37,1.895,K5III:
7.63,2.68,0.73,1.407,K3III
10.12,4.46,2.02,0.684,F8
11.11,4.99,2.04,1.077,K0
8.75,3.07,1.29,1.383,M2
9.09,0.86,2.5,0.585,F8...
8.04,3.29,1.1,1.369,K3III
9.27,8.9,1.31,0.481,F8
7.49,2.57,0.94,0.0,B9IV
6.28,3.58,0.89,1.473,K2
8.23,4.63,1.0,0.987,G8III/IV
6.52,4.73,0.51,0.03,A1Vn
11.36,5.74,3.29,0.55,F:...
8.35,7.48,1.04,0.521,F2
9.53,0.38,1.05,1.341,K2
9.59,3.68,1.94,0.1,A0IV/V
7.86,3.76,0.85,0.16,A1V
7.11,7.9,0.93,0.359,F0
10.68,2.39,2.32,0.56,F8
7.47,3.17,1.06,1.531,M...
11.34,4.52,6.11,0.85,WN...
7.91,7.35,0.98,1.14,K1IV(p)
10.84,-0.84,1.61,1.007,G2Ia:
7.7,2.02,0.87,1.118,G8II
9.04,4.78,1.43,0.578,G0
8.2,4.96,0.99,0.337,F0
10.29,0.62,2.62,0.602,F5
8.84,-0.99,1.26,1.183,K2III
9.27,2.71,1.32,1.329,M2
8.28,8.28,1.46,0.544,F5
8.8,6.29,0.77,0.444,F8
8.39,5.82,1.2,0.338,A0
8.95,3.05,1.24,1.146,K0IIICN...
10.1,7.08,1.77,0.68,F8
10.28,6.13,4.17,0.545,F8
5.32,6.98,0.95,1.092,K0III
9.58,4.36,1.4,1.136,G5
9.21,12.2,1.6,0.547,F8/G0V
9.94,4.83,1.87,0.53,F5
6.86,37.16,0.72,0.74,G5IV
8.16,0.96,1.14,0.273,B0.5Vne
8.73,1.73,1.49,1.42,K2/K3III
9.24,8.26,0.93,0.471,K0
6.74,7.57,0.92,-0.068,B9IV
8.47,9.85,1.41,0.687,G2IVp...
8.18,6.36,1.02,0.295,A2
8.11,-0.84,1.95,1.008,B2Ia
9.19,2.07,0.99,-0.04,Ap...
8.48,16.18,2.82,0.57,G0V
6.66,6.99,0.59,0.836,K1II/III+..
9.34,6.97,1.19,0.648,G2/G3V
8.99,9.12,0.76,0.547,G0
3.46,27.94,0.61,0.961,G8III
9.17,9.74,1.29,0.475,F5V
8.17,7.46,0.99,0.399,F0IV
9.53,3.8,1.39,0.551,F6V
7.11,14.61,0.86,0.336,F2IV
9.28,6.08,1.55,0.523,F2
9.68,14.82,1.58,0.752,G5
8.01,1.23,0.9,1.664,M3/M4III
7.8,27.61,0.91,0.624,G0Vvar
8.19,5.15,1.17,0.176,A1/A2IV
6.79,7.42,1.36,0.372,F0III
8.83,7.09,1.4,0.507,F6V
6.97,4.05,0.83,-0.078,A0
9.61,3.76,1.5,0.463,F2
8.16,5.52,1.13,-0.072,B3V
7.88,1.78,1.09,1.51,K3III
10.7,28.9,2.52,1.35,M0
9.35,7.02,0.89,0.476,F8
8.95,12.31,1.34,0.55,F7V
8.7,10.44,1.28,0.504,F8
8.81,5.38,1.21,1.19,G8/K0III
9.66,1.1,1.78,0.553,F0
8.37,7.41,1.84,1.264,K2III
5.62,20.2,0.95,0.181,A4V
6.47,16.52,0.58,0.854,G5
7.91,12.77,1.22,0.443,F3V
9.53,4.35,1.19,1.117,K2
9.43,0.84,1.23,1.226,K0
8.15,8.17,1.09,0.448,F3V
6.47,2.69,0.86,1.308,K0
5.96,19.32,0.76,0.21,A3m
9.21,2.6,1.32,0.451,Fm...
8.0,10.1,2.28,0.35,F0IV/V
9.28,2.61,1.29,1.111,K0
10.47,2.65,2.09,0.56,F8
6.71,8.29,0.7,0.457,F5IV
6.92,64.19,0.97,0.83,K0
7.21,16.48,2.61,0.512,F8
9.07,3.66,1.53,1.592,M5III
8.18,10.86,1.23,0.649,G1/G2V
8.24,2.01,1.09,1.64,M2III
5.15,2.54,0.73,0.564,F:+...
8.47,6.0,1.14,0.154,A0
8.7,3.33,1.22,1.104,K2
8.52,17.3,1.15,0.64,G2IV
7.13,6.25,0.86,0.878,G5
9.68,12.34,3.59,0.737,G6/G8IV/V
8.27,12.43,1.01,0.62,G5
8.19,-0.15,1.12,1.728,K5III
10.87,-3.66,2.99,1.495,Kp...
6.05,3.65,0.8,-0.128,B3IV
9.44,5.45,1.35,0.364,G:w...
8.73,4.69,1.13,0.39,F5
8.45,2.2,1.01,0.186,A3IV
8.5,2.93,1.04,1.089,K0
9.33,2.43,1.48,1.571,K2III:
8.39,6.3,1.14,0.444,A3/5mF0-F5
7.05,4.94,0.86,0.148,A2III/IV
8.33,1.82,0.91,1.083,K0
8.17,2.62,1.27,1.122,K0III
7.55,1.8,0.84,0.015,B8/B9III/IV
9.03,9.67,1.51,0.546,G0/G1V
7.1,28.65,0.69,0.601,F8
5.52,6.52,1.16,1.357,K2III
7.39,1.97,0.67,1.044,G8IIICN...
7.66,23.18,1.25,0.5,G0
8.15,7.63,1.0,0.342,F5
8.8,1.14,1.28,0.95,K:III+...
9.82,2.54,2.93,1.126,K0
8.36,2.7,0.89,1.03,G5
6.58,4.81,0.88,1.431,K2/K3III
8.22,3.75,1.09,1.221,K2
8.12,1.53,1.29,1.412,K2III
8.04,7.07,1.14,0.28,A7III/IV
8.64,4.86,1.04,0.08,A0V
6.88,0.45,0.87,1.469,K3III
9.73,10.82,1.51,0.657,K0
8.4,9.96,1.22,0.428,F2V
7.46,5.41,0.97,1.306,K2III
6.74,9.35,0.91,0.342,A2
5.74,1.7,0.89,-0.057,B0.5V
8.95,2.49,0.96,0.036,B9.5V
6.76,7.29,0.75,-0.034,B9V
8.99,0.72,1.12,-0.017,B9III/IV
7.95,8.92,1.03,0.463,F3/F5V
8.57,2.73,0.85,1.094,K0
7.62,3.99,0.68,1.501,K3III
10.01,14.17,1.75,0.701,K0
9.21,2.92,1.03,0.921,K0
7.77,4.44,0.87,0.383,F0IV
8.65,5.48,1.14,0.567,F6V
9.95,5.72,1.79,0.672,F8
9.43,2.03,1.28,0.17,A1V
8.15,3.14,0.65,1.034,G5
9.15,6.69,1.3,0.547,F8
7.25,7.9,0.91,0.221,A3IV
7.93,2.56,0.91,1.599,K2/K3III
8.72,2.04,0.83,1.167,K2
9.66,4.2,1.52,0.529,F8
6.46,5.77,0.78,0.927,G8III
9.1,3.67,0.85,1.263,K5
7.85,26.34,2.35,0.748,G5...
9.82,4.24,1.57,0.435,F2
9.41,2.39,1.31,0.959,G0
8.32,14.86,1.11,0.597,F8
6.44,18.75,0.82,0.514,F6V
8.33,1.8,1.23,1.02,G5
9.64,4.78,1.57,0.443,F0
5.04,0.51,0.71,-0.077,O8.5V
9.31,4.73,1.79,1.48,K0
8.79,2.78,1.13,0.32,A2
8.57,14.52,1.18,0.572,F8
6.86,21.7,0.91,0.433,F3V
8.68,3.32,1.42,1.278,K0III
2.61,20.38,0.87,-0.071,B8V
8.67,0.81,1.27,1.509,K2III
8.62,5.66,2.14,0.218,A3III
8.31,10.11,1.12,0.652,G2V
8.71,2.52,0.96,1.129,G5
10.65,4.37,2.22,0.48,F5
9.7,-1.01,1.93,0.585,F5
9.25,10.16,1.44,0.6,K0
5.02,8.37,0.46,1.369,K4III
8.41,1.83,1.14,1.542,M0
7.41,6.9,1.02,1.139,K0III
9.58,0.95,1.61,0.496,G0
8.79,4.55,1.0,0.415,F0V
7.99,6.97,1.41,0.205,A2IV
8.67,2.03,1.15,1.442,K2
7.53,6.42,1.5,1.034,K0
6.84,3.75,0.68,-0.013,B6V
11.79,3.68,1.66,1.351,M6.5-M8e
8.26,5.23,1.07,1.024,K0
8.45,6.53,1.25,0.387,F0
9.33,5.65,1.8,0.39,F0
7.27,6.24,0.55,0.403,F8
7.57,0.01,0.99,1.686,M2III
6.81,6.24,0.55,0.952,K0
10.32,3.93,1.72,0.504,F2
7.48,7.6,0.65,0.36,A5
8.79,0.04,1.31,1.279,K2
8.3,4.93,0.71,0.264,A2
9.13,5.96,1.4,0.885,G5
8.42,6.06,2.02,0.518,F5
7.69,2.97,1.03,1.64,K3/K4
8.72,3.59,2.2,1.105,G5+...
6.67,10.41,0.52,1.027,K0
10.5,4.86,2.19,0.551,F5
8.17,0.74,2.14,0.1,B8III/IV
7.84,20.86,0.97,0.578,G0
8.28,1.17,1.11,1.036,K0
9.86,3.88,2.55,0.63,F5
4.07,33.75,0.75,0.088,A3V
7.31,14.27,0.9,0.36,F0
9.78,1.39,1.68,1.08,R...
8.38,8.26,1.29,0.463,F0
9.89,2.18,1.57,1.494,M0
8.48,2.39,2.55,0.023,B6/B7Vn
7.97,17.31,1.14,0.588,F8V
10.07,13.84,2.71,0.435,F0
7.88,12.03,1.07,0.407,F0
8.52,2.88,0.98,1.038,K0
7.31,5.93,0.57,1.025,K0
7.64,5.49,0.73,1.082,K0
8.62,3.83,1.22,0.377,Ap
4.85,8.74,0.62,1.26,K2.5III
9.28,2.89,2.97,0.5,F2/3 (+G/K)
8.68,4.99,1.12,0.35,F2IV/V
7.78,11.51,1.23,0.448,F5V
7.28,4.69,0.92,0.943,G5
8.63,9.05,1.44,0.6,F6V
7.28,12.05,1.06,0.947,K0
10.48,2.36,2.05,0.462,F0
7.72,4.43,0.98,0.124,A0
8.48,1.65,1.47,1.649,K5
7.34,4.72,0.91,1.249,K1III
10.41,2.07,1.86,0.386,G0
9.55,4.97,1.58,0.525,F5V
9.77,6.56,2.22,0.696,G5
9.69,1.17,1.81,0.962,G8IV
9.19,1.82,1.37,1.115,K0
7.43,3.46,1.14,1.664,M1III
10.04,-0.26,1.29,1.636,M0
7.72,18.45,1.05,0.617,G3IV/V
8.67,3.81,1.08,1.45,K
4.35,10.59,1.0,1.1,K1II/III
6.65,6.85,0.63,0.912,G5
8.16,2.04,1.1,1.1,G8IICN...
8.52,4.48,1.41,0.307,A6IV
10.1,2.04,1.11,1.0,K0
9.81,-1.41,1.72,0.971,G8IV/V
9.48,8.79,1.47,0.685,G3V
8.89,8.06,1.58,0.511,F3V
7.74,9.1,0.59,0.311,F0
10.4,18.04,1.74,0.958,K3
6.86,11.49,0.73,1.022,K0
7.88,2.3,1.34,-0.2,B8II
8.79,2.15,1.59,1.518,K3III
9.61,3.75,1.56,1.283,K2
8.91,4.18,1.38,1.321,K
8.21,4.57,0.74,1.0,K0
8.18,1.88,0.97,-0.026,B9IV
6.3,12.45,0.8,0.176,Am
6.98,13.2,0.92,0.504,F6V
9.82,10.53,1.68,0.703,F8
8.28,1.74,1.12,1.705,K3III
10.92,5.43,2.15,0.56,F8
7.82,2.96,0.83,-0.035,B7Vv SB
7.34,1.7,0.61,1.382,K2
9.49,5.11,0.91,0.483,G5
8.89,1.75,2.85,0.106,B7/B8IV
9.19,13.53,1.58,0.611,G5
6.64,3.58,0.6,1.62,K5
7.3,4.22,0.54,1.076,K0
8.2,4.43,1.05,1.132,K0III
