Vmag,Plx,e_Plx,B-V,Amag,TargetClass
9.34,4.31,1.48,0.523,17.51238635080366,3
8.35,3.06,1.06,0.955,15.7786071324079,4
8.96,0.43,1.36,1.664,12.127342277897935,6
4.98,2.71,0.9,1.378,12.14484645437203,5
8.88,4.92,1.18,1.031,17.3398255138368,5
7.86,3.58,0.94,1.127,15.629415133219371,5
9.59,0.85,1.4,1.0,14.237094628571462,4
9.17,3.45,1.18,-0.013,16.85909547536637,2
9.57,-1.32,1.83,1.107,15.172869656029249,5
9.33,3.69,1.44,1.204,17.165131830795303,5
9.8,2.05,1.12,0.072,16.35876930527877,1
9.31,9.26,1.37,0.567,19.143054933409672,4
7.98,7.42,0.85,0.367,17.332019526395136,2
8.39,4.24,1.01,0.321,16.526829282963664,3
9.09,5.75,1.22,0.379,17.888339223448153,3
9.69,5.6,2.93,0.521,18.430940135031,3
9.56,1.06,1.4,1.19,14.686529326323852,4
11.19,29.35,16.33,1.381,23.528040527918165,6
8.96,2.44,0.87,1.025,15.896949131693649,4
5.18,11.62,0.54,-0.022,15.50603064027156,1
7.57,2.41,0.92,1.61,14.480085212874343,5
7.22,14.95,0.68,0.71,18.093205963302243,5
7.01,8.97,1.6,0.429,16.77396221522046,3
6.33,3.19,0.71,0.013,13.848953415285905,1
8.79,1.05,1.26,1.168,13.89594649534969,5
7.69,2.97,1.11,1.45,15.053782246586062,5
9.27,5.43,1.38,0.529,17.943999147944233,3
8.75,5.78,1.93,0.493,17.559639192102644,3
8.77,3.97,1.03,1.05,16.763952533815576,5
8.87,-0.11,1.38,2.024,9.076963425791124,6
9.13,1.24,1.28,1.193,14.597108425811177,5
9.4,2.45,0.97,0.9,16.34583042182266,4
8.92,1.59,0.84,1.106,14.926985621602258,5
8.26,2.86,0.75,1.075,15.541830165645216,5
8.27,2.51,1.07,0.12,15.26836860740519,1
10.83,16.7,2.03,1.027,21.943582355737917,5
6.82,0.24,0.88,1.874,8.72105620855803,6
9.13,24.3,2.1,0.874,21.05803136799156,5
9.43,-0.5,1.84,0.08,12.924850021680093,1
10.24,3.51,1.69,0.58,17.966535582329122,3
9.63,2.84,1.45,0.312,16.896591700235188,2
8.23,30.58,2.09,0.853,20.657187405381507,5
8.6,6.07,1.06,0.538,17.515943455376288,3
8.96,0.99,1.32,0.324,13.93817597298775,2
10.4,48.11,2.01,1.46,23.811176784512817,5
6.33,18.04,0.79,1.02,17.611182666029613,5
8.92,1.43,1.48,1.287,14.69668018732531,5
5.78,3.57,0.71,-0.01,13.543341080560968,1
9.77,6.79,1.57,0.767,18.92934887140251,4
10.34,3.05,3.42,0.335,17.76149919673393,2
8.89,0.25,1.2,0.113,10.879700043360188,2
8.8,9.45,1.41,0.47,18.677159042546315,3
10.93,88.86,1.99,1.525,25.673531544524263,6
6.57,6.59,0.77,1.075,15.66442707297005,5
8.27,3.7,1.33,1.105,16.111008620334974,4
9.52,8.41,3.44,0.629,19.14397997898956,4
11.13,15.11,2.17,1.183,22.026322321695126,5
7.97,6.1,0.74,1.077,16.896649175053835,5
7.57,0.44,0.7,1.819,10.787263382430938,5
9.47,1.88,1.11,0.981,15.8407892463184,4
8.53,2.19,0.98,1.011,15.232220574200591,5
8.43,14.55,1.15,0.564,19.24431496660963,3
8.87,3.03,1.56,1.19,16.277213142511524,5
9.48,1.42,1.11,0.264,15.241441721915283,1
6.66,3.86,0.8,1.614,14.592936523358775,5
7.57,2.99,0.98,1.431,14.948355941622149,5
9.29,9.57,1.08,0.638,19.19455968888422,4
6.76,2.39,0.84,0.433,13.651989504740689,2
10.61,20.23,6.05,1.035,22.13997941385402,5
4.01,4.55,0.75,-0.098,12.300056983285561,1
11.73,33.68,26.0,1.626,24.36686041413806,5
8.42,74.45,1.11,1.202,22.779323510440975,5
8.89,4.17,1.16,0.24,16.990680274868787,2
9.25,5.59,5.75,0.666,17.987059039432115,4
9.83,11.23,1.37,0.743,20.081898781307288,4
9.55,0.39,1.45,0.868,12.505323035132497,1
10.02,7.3,1.86,0.634,19.336614300602278,4
10.11,2.77,1.64,0.466,17.32239884532224,3
10.87,5.38,2.46,0.915,19.523911378331945,5
8.51,21.2,3.47,0.82,20.14167930464376,5
7.99,4.18,0.89,1.286,16.095881408875176,5
7.92,6.91,1.18,1.06,17.117390236870992,4
6.94,5.88,0.8,0.234,15.786886630380693,2
6.59,6.61,0.59,1.035,15.6910072974282,4
11.77,4.06,3.25,-0.359,19.81263016788597,1
9.1,7.1,1.19,0.918,18.356291743595378,5
8.84,3.09,1.2,1.106,16.289792397124174,5
6.32,7.08,0.8,0.879,15.570166288448846,1
9.23,8.23,0.88,0.633,18.80699917606135,3
9.91,3.85,1.44,0.515,17.837303647542505,4
8.08,3.58,1.1,1.063,15.849415133219372,4
8.28,2.74,1.05,1.201,15.46875281410194,5
8.65,4.95,1.11,1.072,17.123025994667845,5
7.73,3.77,0.94,0.048,15.611706751028965,2
7.43,1.73,0.83,0.012,13.620230515643977,1
6.2,4.55,0.9,1.537,14.490056983285562,5
8.62,1.44,1.17,0.943,14.411812460476247,4
8.48,9.12,1.0,0.437,18.279974191642083,4
8.62,2.87,1.11,0.196,15.909409483669961,2
8.8,3.84,1.41,0.909,16.721656121837654,4
8.74,10.9,1.12,0.489,18.92713248970312,3
8.37,1.87,1.26,0.264,14.729208032682495,3
9.74,3.41,1.7,0.585,17.40377189496249,4
3.49,274.17,0.8,0.727,20.68009966023162,4
7.89,4.5,0.92,1.08,16.156062568876717,5
9.38,0.15,1.86,0.58,10.260456295278408,4
7.84,2.74,1.0,0.972,15.028752814101939,4
7.31,1.61,0.9,1.22,13.344129380159249,3
9.38,4.06,1.65,0.381,17.42263016788597,3
7.01,3.98,0.78,0.027,15.00941536036844,1
7.27,22.38,0.87,0.601,19.019300410961655,3
8.78,4.01,1.07,0.22,16.79572186310091,2
8.81,5.28,0.92,0.125,17.423169612669064,2
8.62,3.26,1.27,0.632,16.186088000339694,4
9.03,3.72,1.28,1.609,16.882714699409487,6
6.18,12.63,0.77,0.131,16.687016752776653,2
8.47,8.49,1.13,0.404,18.114538451219765,3
8.8,2.23,1.04,1.004,15.541524315240803,5
8.27,1.66,1.06,0.207,14.370540440200275,2
9.71,14.23,0.94,0.78,20.47602450042142,5
9.36,2.46,1.14,0.328,16.314675535516894,3
8.11,17.29,1.09,0.635,19.298974966369613,4
6.73,13.95,0.75,0.247,17.45287103804808,2
7.19,2.91,0.79,-0.009,14.509464944929537,2
8.81,7.5,1.2,0.549,18.185306316958503,3
10.66,0.63,2.17,0.505,14.656702747267909,1
8.64,4.24,0.97,1.11,16.776829282963664,5
6.32,6.04,0.75,1.419,15.225184693105659,5
8.74,21.09,1.17,0.685,20.36038289869743,4
10.24,1.73,5.45,0.499,16.430230515643977,3
10.21,11.33,1.44,0.498,20.48114954931699,4
7.81,7.75,1.58,-0.2,17.25650851253155,3
6.79,5.61,0.58,-0.067,15.534814306280808,2
8.08,3.05,1.03,0.995,15.50149919673393,4
6.73,1.95,0.92,1.605,13.180173056812592,5
6.82,3.9,0.79,1.425,14.775323035132496,5
8.79,2.51,1.27,1.266,15.78836860740519,5
10.21,2.49,1.78,1.264,17.190996735478684,5
7.3,7.29,0.82,0.188,16.613637641589875,2
7.69,6.32,0.83,1.047,16.693585391411926,5
8.34,4.54,1.23,1.085,16.625279264285517,5
8.67,2.65,0.94,1.015,15.78622936968404,5
8.58,4.98,1.2,1.02,17.066146713798588,4
6.45,6.09,0.94,0.864,15.373086463164377,4
8.07,5.49,1.03,0.423,16.76786172225046,3
7.26,8.67,0.63,0.333,16.950095487381052,3
9.66,8.32,1.68,0.45,19.260616631453622,3
8.5,7.25,1.01,0.593,17.801690032854967,3
6.25,5.82,0.68,0.062,15.074614923249444,2
8.83,5.72,2.06,0.6,17.616980143965122,3
10.17,1.91,1.37,0.474,16.575166836238637,3
7.84,11.95,0.97,0.369,18.226839526420783,2
10.07,7.88,1.69,0.695,19.55263108744778,4
7.5,4.04,1.0,0.003,15.531906825553024,2
9.04,5.44,0.84,0.443,17.7179944984909,3
8.44,5.57,1.15,0.389,17.169275975868644,3
8.46,0.88,1.14,1.097,13.182413360750845,5
8.49,2.12,1.14,0.385,15.121679304643758,3
6.27,30.71,0.81,0.72,18.70639908221534,4
6.95,5.66,0.94,1.574,15.714082155941359,6
9.77,16.65,1.37,0.804,20.877071189211694,5
9.59,10.29,1.4,0.685,19.652076873812163,4
11.39,5.56,2.07,-0.052,20.115373957910286,3
7.02,5.32,0.65,1.137,15.649558161475241,4
8.76,4.55,1.3,1.044,17.05005698328556,5
9.31,12.63,3.55,0.885,19.817016752776652,4
9.9,4.83,1.87,0.506,18.31973565375756,3
7.66,9.2,0.84,0.308,17.478939136727774,2
7.87,4.03,2.05,0.378,15.89652523070555,3
9.57,3.45,1.44,0.113,17.259095475366372,2
9.1,7.46,1.0,0.417,18.463694137363344,3
7.19,7.22,1.0,1.06,16.482685987848196,5
9.68,4.78,1.6,0.557,18.07713948306059,4
7.89,3.85,1.14,1.45,15.817303647542502,6
9.28,7.58,1.19,0.519,18.678346028160266,3
7.2,4.69,0.91,0.986,15.555864213575418,5
9.63,9.11,3.83,0.54,19.42759188486499,3
9.09,2.76,1.43,1.478,16.294545410326087,5
8.2,0.21,0.93,1.48,9.811096473669595,5
9.89,-1.69,1.78,1.722,16.02943352306837,7
9.65,3.58,0.93,0.466,17.419415133219374,3
8.64,1.07,0.97,0.361,13.78691888842605,2
8.7,4.58,0.88,0.954,17.004327390019345,4
8.27,3.47,0.97,1.11,15.971647373954369,5
9.15,11.82,1.5,0.565,19.513087382726184,4
8.51,14.28,1.16,0.609,19.283641037200773,4
8.97,8.47,1.09,0.574,18.609417051653537,4
11.42,40.43,2.67,1.33,24.45351870666837,6
11.75,0.34,2.83,1.22,14.407394585211275,4
8.32,7.95,1.05,0.501,17.821835643282352,3
9.56,13.56,1.04,0.665,20.221298447655222,4
7.51,10.43,0.89,0.32,17.601421542132655,2
7.38,1.5,0.97,1.649,13.260456295278406,6
9.65,8.98,1.65,0.641,19.416381683336525,4
4.26,12.63,0.86,0.942,14.767016752776653,5
7.35,7.19,0.78,0.501,16.633644451914414,3
8.38,3.53,1.3,0.781,16.11887352693911,5
10.02,-0.06,1.51,1.152,8.910756251918217,5
8.61,1.24,1.12,0.978,14.077108425811176,4
8.75,5.69,1.71,0.9,17.525561331975357,4
8.77,8.55,1.12,0.38,18.429830573640864,3
9.72,5.52,1.35,0.456,18.429695388645996,3
7.67,3.37,1.15,1.686,15.308149504356692,6
8.4,6.18,1.01,0.962,17.354942375444082,5
9.5,2.31,1.57,1.041,16.31805989946072,5
5.29,36.46,1.01,0.395,18.099083321594787,3
6.55,5.37,0.74,-0.026,15.199871428497776,2
6.99,7.85,0.89,0.138,16.464348283726263,2
10.82,4.31,1.84,0.222,18.992386350803656,2
7.99,3.49,0.95,1.112,15.7041271347959,4
8.52,5.18,1.04,0.109,17.091648798726165,2
8.91,1.65,1.15,0.263,14.997419721069532,2
8.74,6.25,1.07,0.556,17.719400086720377,3
9.84,5.92,1.39,0.459,18.701608533614596,3
8.22,3.44,1.03,1.039,15.902792212857651,4
9.89,11.38,1.7,0.787,20.17071131029526,5
10.13,24.49,1.95,1.104,22.07494392562357,5
9.17,14.72,1.26,0.78,20.0095390500074,5
9.27,5.5,1.45,0.528,17.97181344747122,3
9.6,2.29,1.35,1.177,16.39917741169944,5
9.48,29.96,1.44,1.126,21.862709045137144,5
6.83,6.24,0.89,0.362,15.805922948412121,2
8.79,3.99,1.09,0.988,16.79486447843374,4
8.08,8.03,1.1,0.863,17.603577726393404,4
8.8,2.98,0.77,1.165,16.171081320381276,5
8.99,3.99,1.27,0.26,16.99486447843374,1
5.37,6.4,0.78,1.517,14.400899869919435,5
7.69,1.02,0.98,1.004,12.73300085880959,4
8.71,19.4,1.25,0.657,20.14900864965113,4
6.38,23.16,0.81,0.366,18.20369277527699,3
8.46,3.5,1.27,1.334,16.18034022175138,5
8.7,2.31,1.29,-0.045,15.518059899460722,1
9.88,10.53,2.99,0.545,19.992141855927436,3
10.26,2.84,2.22,0.439,17.526591700235187,3
7.93,4.07,0.95,1.493,15.9779720461261,5
8.83,-1.79,2.42,0.724,15.094265154899468,1
5.49,4.8,0.63,1.615,13.896206186877937,6
5.04,17.54,0.62,0.031,16.260147945150106,2
8.84,3.28,1.2,-0.018,16.419369218558394,1
9.18,6.34,1.27,0.599,18.190446289408662,4
7.55,2.19,0.69,1.621,14.252220574200592,5
8.43,8.86,0.77,0.418,18.167168609435254,3
9.29,0.95,1.28,-0.12,14.178618026444237,1
8.95,7.05,1.32,0.556,18.190945584956992,3
8.85,7.8,1.11,0.385,18.310473013452402,3
9.16,6.17,1.38,0.546,18.111425820166208,3
8.37,11.18,1.08,0.428,18.612209017752022,3
9.35,12.68,1.23,0.748,19.86559626772857,5
8.54,7.6,1.5,0.417,17.944067961403956,3
8.11,1.67,1.1,1.579,14.223582355737916,6
8.77,7.93,1.12,0.562,18.266365936588016,4
10.41,4.29,2.47,0.44,18.57228646092362,3
7.48,1.99,0.89,-0.013,13.974265382048532,2
7.87,13.46,1.04,0.539,18.51522529943979,3
9.83,4.59,1.67,0.559,18.139063427686306,3
8.48,-0.68,1.16,0.651,12.642544563531182,1
9.09,2.43,1.13,1.107,16.01803136799156,5
8.83,2.13,0.79,0.966,15.471898017193688,4
8.1,4.01,1.05,0.944,16.11572186310091,4
10.32,5.45,1.61,0.48,19.00198251138321,3
8.82,8.12,1.2,0.502,18.367780146205877,3
8.91,2.44,1.19,1.051,15.846949131693648,5
7.52,3.65,1.0,1.05,15.331464322282372,4
8.45,2.29,1.15,0.941,15.249177411699439,4
10.13,10.1,2.15,0.6,20.151606868913213,4
6.55,4.61,0.87,0.256,14.86850462694824,2
7.96,4.17,1.03,1.12,16.060680274868787,4
7.35,11.61,0.64,0.803,17.67416109869287,4
9.34,6.47,2.89,0.513,18.394521403343504,4
8.91,43.37,1.38,1.044,22.095947110743808,5
8.65,3.21,1.27,0.495,16.182525162024362,4
8.33,8.07,1.26,0.554,17.864367673610353,3
7.69,7.93,0.69,0.453,17.186365936588018,3
8.34,4.09,1.16,1.14,16.39861654003671,5
8.41,3.81,1.68,0.275,16.314624878378098,2
8.1,7.67,1.1,0.944,17.523976819744902,5
8.95,5.96,3.08,1.2,17.82623129870118,3
8.34,7.61,2.32,0.526,17.746923283852865,3
8.94,5.96,3.08,0.58,17.816231298701183,3
8.13,18.61,1.01,0.626,19.478731865653835,3
9.25,10.03,1.0,0.681,19.25650466510209,4
7.64,2.48,0.94,1.454,14.612258404131083,5
7.35,14.29,0.97,0.606,18.125161143954852,4
9.65,4.53,1.4,0.67,17.93049101006416,4
8.25,2.9,0.96,1.039,15.56198998949478,5
8.38,8.9,0.79,0.355,18.126950033224567,3
7.78,8.4,0.92,0.325,17.401396430309408,3
8.81,9.74,1.26,0.46,18.75279478439308,3
10.95,1.35,2.12,0.492,16.60166884247503,2
9.57,6.7,5.12,0.535,18.70037401350413,3
6.7,10.08,0.86,0.07,16.71730266054753,2
8.48,-0.45,1.27,2.266,11.74606256887672,6
10.09,15.38,1.89,0.695,21.024781677327063,5
9.43,10.6,0.93,0.588,19.55652932632385,4
7.51,3.33,0.99,1.308,15.122221167531599,5
9.46,4.02,1.28,1.237,17.48113026542235,5
7.39,6.42,0.96,0.374,16.427675140344267,3
8.39,7.91,0.99,0.528,17.880882417488383,3
8.36,1.51,1.21,1.26,14.254884736465847,5
9.53,0.18,1.79,0.691,10.80636252551653,1
7.05,3.86,0.9,-0.017,14.982936523358774,1
7.74,5.04,0.99,1.114,16.252152682227628,4
8.01,2.29,1.07,0.05,14.809177411699439,2
9.08,0.81,1.37,0.944,13.622425094393249,5
9.33,1.29,1.61,1.047,14.882948551496245,5
8.67,11.66,1.12,0.578,19.003492752114976,4
10.43,-0.85,3.25,1.071,15.077094628571462,3
9.54,-3.14,3.62,0.0,17.024648240366073,1
9.94,6.46,1.27,0.417,18.99116258997542,3
8.5,2.95,1.13,1.608,15.849110079890815,5
8.15,1.83,0.97,1.075,14.462255448652147,5
7.37,5.11,0.84,0.167,15.912104500673564,2
9.89,6.05,1.5,0.657,18.798776873262348,3
6.18,5.79,0.76,1.544,14.993392818637181,5
6.76,3.56,0.79,1.074,14.517249989864377,4
7.61,5.55,0.92,0.254,16.33146491561338,2
8.91,1.77,1.03,0.166,15.149866331809033,2
8.89,2.4,1.28,1.172,15.79105620855803,5
9.09,-1.8,1.56,0.644,15.36636252551653,1
9.17,5.45,1.34,0.558,17.851982511383213,3
8.83,1.61,1.42,1.436,14.864129380159248,5
7.8,5.02,1.05,1.187,16.303518585725097,4
8.41,3.67,1.25,1.368,16.233330321260446,5
9.44,9.74,1.52,0.519,19.382794784393077,3
8.4,5.68,1.13,1.069,17.171741678555094,5
7.87,4.46,0.92,-0.009,16.11667429356071,2
8.39,1.87,1.35,0.135,14.749208032682496,2
9.6,4.83,1.47,0.979,18.01973565375756,5
8.59,4.4,1.38,1.696,16.80726338243094,5
8.09,1.53,0.71,1.083,14.013457154087995,5
8.45,2.45,1.0,1.431,15.395830421822662,5
8.27,1.87,0.77,1.608,14.629208032682495,6
7.84,11.04,0.99,0.408,18.0548453669659,3
9.8,1.42,1.48,0.515,15.561441721915283,3
7.79,5.23,1.02,1.051,16.38250844433637,4
8.7,8.5,1.3,0.508,18.347094628571462,3
9.78,2.95,1.42,0.384,17.129110079890815,3
7.02,2.12,0.84,1.666,13.651679304643757,6
8.09,1.27,0.96,1.499,13.609018604779784,5
8.98,25.79,1.28,0.795,21.03725671068969,5
6.55,4.11,0.89,1.389,14.619209109380346,5
9.74,3.78,1.43,0.463,17.627458999186125,3
8.22,12.64,1.13,0.517,18.72873536973183,3
8.65,7.78,0.71,0.43,18.104897984948444,3
8.82,2.1,1.13,1.659,15.431096473669598,5
7.96,5.81,1.33,0.544,16.780880661951652,3
8.84,2.58,1.08,-0.104,15.89809852981615,1
10.16,2.41,1.62,1.197,17.070085212874343,5
9.46,8.92,1.33,0.585,19.211824271880616,3
7.44,3.34,0.89,-0.059,15.058732334057822,1
8.45,5.13,1.99,0.976,17.000586825559083,5
9.25,1.62,1.18,1.568,15.297575072713155,5
8.41,13.02,1.01,0.53,18.983054921160864,3
9.74,30.78,1.6,1.144,22.1813430774773,5
5.63,100.24,0.68,0.804,20.635205289930468,5
8.49,4.29,1.01,0.985,16.65228646092362,5
8.85,2.38,1.16,1.255,15.73288478528256,5
6.05,16.13,0.52,0.338,17.08817183694481,3
9.02,2.37,1.23,0.958,15.89374173005052,4
8.74,2.83,1.14,1.18,15.998932177621452,5
6.33,5.85,0.72,1.016,15.165779330410903,5
6.33,17.15,0.78,0.461,17.501320621893946,3
8.63,2.79,1.11,1.006,15.858021016367989,4
9.11,7.26,1.3,0.458,18.41468310350047,3
9.73,4.83,1.55,0.616,18.14973565375756,4
9.69,8.25,1.07,0.626,19.272269742749625,4
8.73,2.34,1.22,1.34,15.576079287050714,5
8.26,4.71,1.05,0.25,16.625104535644482,2
8.76,2.46,2.09,0.317,15.714675535516896,2
9.44,1.82,1.49,0.984,15.740356939925373,4
8.73,3.29,1.14,1.2,16.31597948974987,5
9.79,8.38,1.45,0.555,19.406220093151383,3
12.24,48.23,4.35,1.695,25.656586309609413,6
9.46,9.9,1.38,0.546,19.43817597298775,4
8.69,3.09,1.17,0.397,16.13979239712417,3
8.87,3.57,1.25,0.155,16.633341080560967,1
8.25,3.27,0.82,1.059,15.82273876330143,5
5.86,11.37,0.76,-0.039,16.138802323438675,1
8.33,4.24,0.85,1.141,16.466829282963666,5
8.95,2.58,1.21,0.871,16.00809852981615,5
9.08,5.23,1.28,0.482,17.672508444336373,3
8.43,11.35,1.11,0.515,18.704979307645708,3
8.03,2.72,1.09,1.028,15.202844520170993,4
9.24,13.33,1.04,0.763,19.864150747069296,4
9.71,8.14,1.03,0.481,19.263122024446005,4
9.57,9.22,1.58,0.602,19.393654605268146,4
9.97,8.01,3.01,0.486,19.48816258042119,3
7.13,22.16,0.77,0.637,18.85784878028196,4
7.35,11.35,0.88,0.681,17.624979307645706,4
8.58,2.55,1.22,1.027,15.612700902169776,4
10.07,4.29,1.77,0.54,18.23228646092362,3
8.59,4.02,1.16,0.36,16.61113026542235,3
5.91,9.95,0.89,0.97,15.899115403728628,4
9.29,-1.52,1.28,1.052,15.199217939723862,5
8.35,3.01,0.97,0.034,15.742832477969216,2
8.03,4.52,0.7,0.947,16.305692174056908,5
8.34,2.48,1.08,1.291,15.312258404131082,5
8.16,2.48,1.17,0.909,15.132258404131083,4
9.26,6.2,1.34,1.09,18.221958447491268,5
9.77,5.51,1.79,0.63,18.475757994258924,4
9.24,1.3,1.38,1.111,14.809716761534183,4
8.49,8.38,1.11,0.303,18.106220093151382,3
8.5,10.09,1.49,0.2,18.519455831184555,2
7.43,1.05,0.9,0.279,12.535946495349691,1
8.59,8.02,1.01,0.36,18.110871841420817,3
7.11,8.76,0.95,0.28,16.822520530840404,3
8.3,9.68,1.08,0.725,18.22937678654197,4
9.14,3.3,0.86,1.312,16.732569699389437,5
8.37,7.86,1.09,0.485,17.84711273019704,3
7.23,2.76,0.9,1.593,14.43454541032609,5
9.91,11.0,2.16,0.594,20.116963425791127,4
9.15,0.28,1.4,1.223,11.385790156711096,5
5.94,10.57,0.72,0.975,16.06037493653713,5
8.74,3.54,1.12,0.913,16.48501631012894,4
9.09,18.56,1.36,0.804,20.432889859414217,5
9.6,3.57,1.38,0.552,17.363341080560964,3
8.48,2.67,0.84,1.199,15.612556306822876,5
7.04,5.27,0.78,1.194,15.649053076062732,5
9.76,3.98,1.36,0.567,17.75941536036844,3
7.57,10.89,0.82,0.43,17.755139398778876,3
8.86,9.06,1.17,0.395,18.645640988384066,3
5.78,36.65,0.73,0.572,18.600369894885734,3
7.9,5.91,0.89,0.469,16.757937404406277,3
12.32,2.92,3.27,-0.06,19.64691425724209,1
9.02,3.93,1.23,1.003,16.991962751877132,4
9.23,1.06,1.29,0.91,14.356529326323852,5
9.69,19.97,1.72,0.8,21.191890324353515,4
9.39,7.04,1.42,0.552,18.62786329571056,4
7.58,4.42,0.79,0.972,15.80711134674546,4
8.34,6.17,1.48,1.2,17.291425820166207,4
8.61,0.9,1.22,1.346,13.381212547196624,4
8.76,12.01,1.22,0.534,19.15771503701453,3
7.64,4.43,0.73,-0.048,15.872018631115349,1
9.25,1.62,1.34,0.867,15.297575072713155,4
10.43,9.91,3.5,0.67,20.410368272426375,4
7.58,10.29,0.87,0.333,17.642076873812165,3
9.82,6.49,1.65,0.66,18.881223484001847,4
9.49,2.88,1.19,0.06,16.786962438796152,2
7.37,10.29,0.99,0.262,17.432076873812164,2
9.48,6.54,1.36,0.67,18.557888741621337,4
9.48,1.93,1.16,1.087,15.90778654503887,4
9.45,4.4,1.05,0.434,17.66726338243094,3
8.65,6.41,1.3,0.431,17.684290147594087,3
8.23,6.55,1.01,0.412,17.311206499958917,3
8.32,8.93,1.09,0.43,18.07425729444273,3
9.15,2.56,1.17,0.972,16.19119982655925,4
8.78,2.9,1.16,0.546,16.091989989494778,3
9.68,3.53,1.42,0.326,17.418873526939112,2
9.25,6.12,1.34,0.407,18.183757110727804,2
8.27,6.66,1.19,0.145,17.387371145851503,2
8.93,7.82,3.19,0.439,18.39603376529924,3
8.18,16.35,1.16,0.54,19.247588784981524,3
7.94,3.1,0.85,0.051,15.396808469171365,1
8.3,3.57,1.03,1.0,16.063341080560967,4
8.45,2.63,0.78,0.22,15.549778742448789,2
8.69,6.26,1.1,0.387,17.672871666052146,3
9.76,2.63,1.43,0.573,16.85977874244879,1
6.01,9.84,1.05,0.17,15.974975492156707,2
8.14,17.34,1.07,0.627,19.335245465700957,4
7.92,4.95,1.0,1.189,16.393025994667845,5
8.6,2.4,1.03,1.158,15.50105620855803,4
8.87,10.54,1.19,0.544,18.98420305438264,3
6.35,7.35,0.74,1.222,15.681436695420974,5
9.19,-0.76,1.23,1.547,13.594067961403956,6
9.2,-0.46,2.12,0.014,12.51378915840787,1
8.02,1.24,1.03,1.521,13.487108425811176,5
7.82,3.69,0.64,-0.079,15.655131830795302,1
6.72,43.47,4.48,0.654,19.910948200954184,4
9.58,0.64,1.02,0.24,13.610899869919436,1
8.71,3.67,1.15,1.071,16.533330321260447,5
6.9,3.33,0.87,-0.066,14.5122211675316,1
8.3,5.67,1.13,0.126,17.067915294464534,2
9.17,5.89,1.24,0.476,18.020576473935506,4
9.54,9.8,1.33,0.722,19.496130378462475,4
8.37,4.16,1.15,1.0,16.465466653133713,5
8.64,7.3,2.04,0.909,17.95661430060228,5
4.66,42.35,0.87,0.333,17.79426707333363,3
7.93,20.46,0.91,0.664,19.484528146880706,4
7.48,3.62,0.64,1.216,15.27354285266583,5
9.41,3.33,0.92,0.381,17.022221167531598,3
8.57,9.21,1.08,0.463,18.391298150984248,3
9.73,0.69,1.16,0.449,13.924245453686277,1
9.01,-0.31,1.15,-0.117,11.466808469171363,1
8.23,10.79,1.5,0.513,18.395107223414556,3
9.65,-0.16,0.97,0.94,10.670599913279624,4
8.16,13.56,0.99,0.537,18.821298447655224,3
8.44,1.51,0.79,1.3,14.334884736465847,5
8.89,15.89,1.17,0.658,19.8956194860369,4
8.38,7.44,1.24,0.534,17.737864677729394,3
9.25,1.2,1.34,0.891,14.645906230238126,4
9.09,5.56,3.66,0.659,17.81537395791029,4
7.43,2.55,0.63,1.26,14.462700902169775,5
6.37,36.89,0.72,0.523,19.204543276134018,3
8.2,1.03,0.99,-0.035,13.26418612352586,1
8.29,2.25,1.02,1.168,15.050912590556813,5
9.49,16.17,1.37,0.732,20.533550099532007,4
9.7,2.43,1.55,0.464,16.62803136799156,3
7.07,5.11,1.12,0.033,15.612104500673563,2
8.11,1.76,0.69,0.262,14.33756333907075,2
8.36,-0.61,1.26,1.333,12.286649175053835,6
8.56,19.04,1.21,0.648,19.958334720242277,4
10.26,2.48,1.65,0.79,17.23225840413108,4
7.43,10.97,1.01,0.621,17.631033137873555,4
8.07,25.18,1.55,0.856,20.07527862885922,4
7.2,2.84,0.86,1.599,14.466591700235188,5
8.47,13.16,1.05,0.592,19.066279446389686,4
8.16,4.66,0.92,0.418,16.50192958345,3
8.07,4.95,1.26,0.87,16.543025994667843,3
8.57,2.36,0.72,1.081,15.434560014850533,5
8.73,6.93,1.11,0.349,17.933666173059034,2
8.81,1.1,1.3,1.082,14.016963425791126,5
8.2,9.41,1.53,0.5,18.067948117136282,3
8.41,2.77,1.05,0.084,15.622398845322243,2
10.69,1.56,1.96,1.377,16.655622991772308,5
8.26,4.52,1.14,0.912,16.535692174056912,4
8.5,11.18,1.31,0.627,18.74220901775202,4
8.62,9.99,1.01,0.386,18.61782744112991,3
7.88,7.09,0.76,1.075,17.133231175915334,5
8.32,4.27,1.23,1.048,16.472139375125117,5
8.06,37.33,0.97,0.758,20.920289949631524,5
5.83,5.68,1.09,0.743,14.601741678555094,5
8.15,5.8,1.47,0.505,16.96713996781469,3
7.36,4.73,0.69,1.117,15.734305703689056,5
7.07,23.26,0.9,0.569,18.90304855196215,3
6.88,0.22,0.99,1.631,8.592113404111032,6
9.22,6.94,0.89,0.55,18.426797352274274,3
8.3,3.66,0.84,-0.002,16.117405426972056,1
6.14,6.65,0.66,0.998,15.254108226515523,5
8.44,5.18,1.15,0.875,17.011648798726164,4
8.66,1.39,1.1,1.507,14.375074001270475,5
9.02,8.08,1.21,0.661,18.557056803872932,4
10.54,3.23,1.85,0.57,18.086012611655512,3
7.96,10.52,0.97,0.521,18.070078699088604,3
8.56,4.7,0.79,0.241,16.92048928967859,2
9.01,9.47,0.77,0.366,18.891749895016368,3
